Skus,Name,Char Count,Word Count,Sentence Count,Hashtag Count,@ Count
2013972,bratz ponyz pre owned nintendo ds,39,8,1,0,0
2014007,monkey mischief pre owned nintendo wii,42,7,1,0,0
2014016,geometry war galaxies pre owned nintendo ds,49,8,1,0,0
2014043,imagine sweet pre owned nintendo ds,42,8,1,0,0
2014052,incredible hulk pre owned nintendo wii,46,8,1,0,0
2014098,cook wars pre owned nintendo wii,36,7,1,0,0
2014283,baby boy pre owned nintendo ds,37,8,1,0,0
2014308,suite life zack cody circle spies pre owned nintendo ds,72,15,1,0,0
2014335,metro pre owned xbox,33,7,1,0,0
2014431,guitar rock tour pre owned nintendo ds,42,8,1,0,0
2014477,wwii aces pre owned nintendo wii,36,7,1,0,0
2014486,indianapolis legends pre owned nintendo wii,51,8,1,0,0
2014495,sea monsters prehistoric adventure pre owned nintendo wii,64,10,1,0,0
2014501,pool party pre owned nintendo wii,37,7,1,0,0
2014538,singularity pre owned xbox,34,6,1,0,0
2014556,dora explorer dora save snow princess pre owned nintendo ds,73,13,1,0,0
2014565,spongebobs atlantis squarepantis pre owned nintendo wii,60,8,1,0,0
2014608,nitrobike pre owned nintendo wii,36,6,1,0,0
2014626,house pre owned nintendo ds,35,7,1,0,0
2014644,destiny zorro pre owned nintendo wii,47,9,1,0,0
2014662,dance dance revolution hottest party pre owned nintendo wii,65,11,1,0,0
2014699,blast work build trade destroy pre owned nintendo wii,62,11,1,0,0
2014717,gourmet chef pre owned nintendo ds,38,7,1,0,0
2014735,elder scrolls iv shivering isles pre owned xbox,60,11,1,0,0
2014744,virtua fighter pre owned xbox,39,8,1,0,0
2014771,elder scrolls iv shivering isles pre owned playstation,65,11,1,0,0
2014853,alvin chipmunks pre owned nintendo ds,49,9,1,0,0
2014871,wonder pets save animals pre owned nintendo ds,55,10,1,0,0
2014935,mysim skyheroes pre owned xbox,40,7,1,0,0
2014944,brunswick pro bowling pre owned playstation,49,8,1,0,0
2014971,wonders ii pre owned nintendo ds,38,8,1,0,0
2015033,petz catz pre owned nintendo wii,38,8,1,0,0
2015049,fujifilm instax mini instant color film pack,50,8,1,0,0
2016069,travel games dummies pre owned nintendo ds,50,9,1,0,0
2016078,fabulous finds pre owned nintendo ds,40,7,1,0,0
2016148,disney sing pre owned xbox,37,8,1,0,0
2016157,flash focus vision training minutes day pre owned nintendo ds,71,13,1,0,0
2016166,pony friends pre owned nintendo ds,38,7,1,0,0
2016254,karaoke revolution presents american idol encore pre owned playstation,77,11,1,0,0
2016263,rygar battle argus pre owned nintendo wii,53,10,1,0,0
2016272,reel fishing anglers dream pre owned nintendo wii,55,9,1,0,0
2016281,dream pinball pre owned nintendo wii,43,8,1,0,0
2016351,wild earth african safari pre owned nintendo wii,53,9,1,0,0
2016466,touch mechanic pre owned nintendo ds,40,7,1,0,0
2016509,hidden mystery titanic pre owned nintendo wii,52,8,1,0,0
2016545,easy piano pre owned nintendo ds,36,7,1,0,0
2016563,lips pre owned xbox,27,6,1,0,0
2016572,rec room games pre owned nintendo wii,41,8,1,0,0
2016633,lego harry potter year pre owned playstation,58,12,1,0,0
2016688,front mission evolved pre owned playstation,49,8,1,0,0
2016724,monster trux offroad pre owned nintendo wii,48,8,1,0,0
2016788,dynasty warrior empires pre owned playstation,55,9,1,0,0
2016797,chicken blaster pre owned nintendo ds,41,7,1,0,0
2016842,front mission evolved pre owned xbox,44,8,1,0,0
2016879,nancy drew deadly secret olde world park pre owned nintendo ds,74,14,1,0,0
2016888,rapala fish pre owned nintendo wii,42,8,1,0,0
2016906,conflict denied ops pre owned playstation,48,8,1,0,0
2016924,warrior orochi pre owned xbox,40,8,1,0,0
2017013,bee movie game pre owned nintendo ds,40,8,1,0,0
2017022,mysim skyheroes pre owned playstation,45,7,1,0,0
2017077,pet vet pre owned nintendo ds,45,9,1,0,0
2017086,diva girl divas ice pre owned nintendo ds,50,10,1,0,0
2017095,dream salon pre owned nintendo ds,37,7,1,0,0
2017129,n ii ninety nine nights pre owned xbox,48,9,1,0,0
2017174,nhl k pre owned playstation,35,7,1,0,0
2017305,skate city heroes pre owned nintendo wii,44,8,1,0,0
2017332,active life extreme challenge pre owned nintendo wii,57,9,1,0,0
2017378,help wanted pre owned nintendo wii,38,7,1,0,0
2017396,virtua tennis pre owned playstation,46,8,1,0,0
2017401,fast food panic pre owned nintendo ds,41,8,1,0,0
2017429,go diego go great dinosaur rescue pre owned nintendo wii,63,11,1,0,0
2017508,deathsmile pre owned xbox,34,6,1,0,0
2017535,quest trio pre owned nintendo ds,40,8,1,0,0
2017553,elebit adventures kai zero pre owned nintendo ds,65,12,1,0,0
2017562,skate pre owned xbox,30,7,1,0,0
2017599,smart th grader game time pre owned xbox,67,14,2,0,0
2017623,cheetah girl pop star sensations pre owned nintendo ds,64,11,1,0,0
2017678,wordmaster pre owned nintendo ds,36,6,1,0,0
2017696,mx vs atv untamed pre owned nintendo ds,45,9,1,0,0
2017705,sonic unleashed pre owned playstation,43,7,1,0,0
2017769,family party fitness fun pre owned nintendo wii,52,9,1,0,0
2017778,dream dancer pre owned nintendo ds,38,7,1,0,0
2017796,explosive megamix pre owned nintendo ds,52,10,1,0,0
2017805,cid dummy pre owned nintendo wii,40,8,1,0,0
2017905,professional fishermans tour northern hemisphere pre owned nintendo ds,76,10,1,0,0
2017914,go diego go great dinosaur rescue pre owned nintendo ds,60,11,1,0,0
2017923,cake mania pre owned nintendo ds,38,8,1,0,0
2017969,major league baseball k pre owned nintendo wii,52,9,1,0,0
2017996,alone dark pre owned nintendo wii,44,9,1,0,0
2018012,bratz girlz really rock pre owned nintendo wii,50,9,1,0,0
2018021,final fantasy xiii pre owned playstation,46,8,1,0,0
2018091,netgear arlo smart home add indoor outdoor wireless high definition security camera white black,102,13,1,0,0
2021058,ogio tribune laptop backpack black,38,7,1,0,0
2022039,brother business smart mfc jdw wireless one printer white,72,10,1,0,0
2024046,kingston ssdnow v gb internal serial ata iii solid state drive laptops black,90,16,1,0,0
2024341,sharp w disc compact stereo way speaker system black,63,10,1,0,0
2025045,ge cu ft compact microwave stainless steel black,58,9,3,0,0
2026035,ge cu ft mid size microwave stainless steel,53,9,2,0,0
2028941,hp toner cartridge black,32,7,1,0,0
2028978,hp high yield ink cartridge black,40,8,1,0,0
2032089,epson multipurpose x ream paper bright white,52,9,1,0,0
2033127,tomtom vehicle charger select tomtom go live via gps,62,12,1,0,0
2033136,tomtom dashboard mount select tomtom gps,46,8,1,0,0
2034162,ecosential oz stainless steel cleaner white,51,7,2,0,0
2035656,tom clancys hawx pre owned playstation,51,9,2,0,0
2035838,season two sam max beyond time space pre owned nintendo wii,72,14,1,0,0
2035938,eyepet pre owned playstation,34,6,1,0,0
2035965,castlevania lords shadow pre owned xbox,51,9,1,0,0
2036081,dj hero pre owned playstation,35,7,1,0,0
2036115,wii party pre owned nintendo wii,36,7,1,0,0
2036133,disney club penguin game day pre owned nintendo wii,55,10,1,0,0
2037002,sandisk extreme gb compactflash memory card black gold,60,9,1,0,0
2037809,iris innovations general purpose camera,41,5,1,0,0
2037936,oster blend oz blender blue,38,8,2,0,0
2037954,zagg invisibleshield lg cosmos touch vn mobile phones clear,70,12,1,0,0
2038001,lenmar lithium ion battery samsung galaxy iii mobile phones black,75,13,1,0,0
2038029,lenmar lithium ion battery samsung galaxy note ii mobile phones black,77,13,1,0,0
2038047,lenmar lithium ion battery select huawei mobile mobile phones black,81,13,1,0,0
2038089,uniden vhf marine way radio white,39,8,1,0,0
2038107,belkin view case apple iphone clear whiteout,63,12,1,0,0
2038113,uniden vhf marine way radio multicolor,44,8,1,0,0
2038116,belkin grip candy sheer case apple iphone smolder gravy,74,14,1,0,0
2038134,belkin ease fit armband apple iphone black,61,12,1,0,0
2038152,belkin grip candy sheer case apple iphone clear blacktop,75,14,1,0,0
2038159,mr coffee cup coffeemaker stainless steel black,55,7,1,0,0
2038189,belkin view case apple iphone clear blacktop,63,12,1,0,0
2038702,audioquest evergreen mm mm interconnect cable black green,75,9,1,0,0
2038711,audioquest tower mm rca interconnect cable black white,70,9,1,0,0
2038739,audioquest tower rca rca interconnect cable black white,67,9,1,0,0
2038748,audioquest tower rca rca interconnect cable black white,67,9,1,0,0
2038757,audioquest tower mm rca interconnect cable black white,69,9,1,0,0
2038766,audioquest tower mm mm interconnect cable black white,72,9,1,0,0
2038775,audioquest tower mm rca interconnect cable black white,69,9,1,0,0
2038784,audioquest tower mm mm interconnect cable black white,71,9,1,0,0
2038793,audioquest tower mm mm interconnect cable black white,71,9,1,0,0
2038802,audioquest evergreen mm mm interconnect cable black green,75,9,1,0,0
2038811,audioquest evergreen mm rca interconnect cable black green,74,9,1,0,0
2038848,audioquest tower rca rca interconnect cable black white,65,9,1,0,0
2038857,audioquest tower rca rca interconnect cable black white,67,9,1,0,0
2038866,audioquest evergreen mm mm interconnect cable black green,75,9,1,0,0
2038875,audioquest tower mm mm interconnect cable black white,72,9,1,0,0
2038884,audioquest tower rca rca interconnect cable black white,68,9,1,0,0
2038893,audioquest evergreen mm rca interconnect cable black green,74,9,1,0,0
2038902,audioquest tower mm mm interconnect cable black white,69,9,1,0,0
2038911,audioquest evergreen mm mm interconnect cable black green,76,9,1,0,0
2038939,audioquest evergreen mm mm interconnect cable black green,73,9,1,0,0
2038948,audioquest tower mm rca interconnect cable black white,69,9,1,0,0
2038957,audioquest tower mm rca interconnect cable black white,70,9,1,0,0
2038966,audioquest tower rca rca interconnect cable black white,68,9,1,0,0
2039073,key digital phantom series hdmi switcher,42,7,1,0,0
2040023,dynextm soft shell case samsung galaxy cell phones white blue green orange,85,14,1,0,0
2040032,dynextm case apple iphone plus blue white,52,10,1,0,0
2040038,ecosential smart choice oz smooth cooktop cleaner white,66,11,2,0,0
2040041,dynextm case apple iphone plus gold clear,52,10,1,0,0
2040069,dynextm case apple iphone blue white,47,9,1,0,0
2040078,dynextm case apple iphone white blue green orange,60,9,1,0,0
2040087,dynextm case apple iphone plus black gold,52,10,1,0,0
2040101,dynextm case apple iphone se blue white,58,12,1,0,0
2040129,dynextm case apple iphone blue,41,9,1,0,0
2040138,dynextm soft shell case samsung galaxy cell phones gold clear,72,14,1,0,0
2040147,dynextm case apple iphone se white blue green orange,71,12,1,0,0
2040156,dynextm case apple iphone black gold,47,9,1,0,0
2040165,dynextm soft shell case samsung galaxy cell phones blue white,72,14,1,0,0
2040174,dynextm case apple iphone plus white blue green orange,65,10,1,0,0
2040192,dynextm case apple iphone plus blue,46,10,1,0,0
2040207,dynextm soft shell case samsung galaxy cell phones blue,66,14,1,0,0
2040216,dynextm case apple iphone gold clear,47,9,1,0,0
2041013,kontrolfreek alpha controller pads xbox one black,57,10,1,0,0
2041037,ecosential oz kitchen surface oven cleaner white,60,10,2,0,0
2041064,ecosential cooktop cleaning pad pack,43,6,1,0,0
2042058,beat dr dre beats solo ear wireless headphones red,64,13,1,0,0
2043011,jvc gumy earbud headphones red,34,7,1,0,0
2043117,trident aegis case select samsung cell phones black,59,11,1,0,0
2043487,trident aegis case apple iphone trident green,57,11,1,0,0
2043585,trident aegis case samsung galaxy cell phones blue,62,13,1,0,0
2043612,trident cyclops case apple iphone red,56,12,1,0,0
2043676,trident aegis case apple iphone red,54,12,1,0,0
2043712,trident electra charging case samsung galaxy cell phones black,74,14,1,0,0
2043721,trident aegis case samsung galaxy cell phones trident green,71,14,1,0,0
2043767,trident perseus ams case apple iphone red,63,13,2,0,0
2043785,trident aegis case motorola droid razr maxx hd cell phones red,70,14,1,0,0
2043903,trident aegis case apple iphone black,49,10,1,0,0
2043958,trident aegis case select samsung cell phones blue,58,11,1,0,0
2044001,trident aegis case samsung galaxy cell phones black,63,13,1,0,0
2045028,seagate tb internal serial ata solid state hybrid drive desktop,71,12,1,0,0
2045082,gth newport pressure touch capo black silver,49,7,1,0,0
2046054,singing machine home karaoke bluetooth speaker system black,63,10,1,0,0
2046081,singe machine home wireless microphone remote singing machine home bluetooth speaker karaoke systems,108,14,1,0,0
2046256,razer blackwidow tournament edition gaming keyboard black,61,9,1,0,0
2046283,razer goliathus gaming mouse pad black,42,8,1,0,0
2046537,razer blackwidow tournament edition gaming keyboard black,66,10,1,0,0
2046582,razer kraken pro world tanks gaming headset black,56,11,1,0,0
2047465,dyson groom tool iron,25,6,1,0,0
2047663,incipio dualpro hard shell case samsung galaxy note ii cell phones black,80,15,1,0,0
2047672,incipio frequency textured impact resistant case samsung galaxy cell phones translucent mercury,107,16,1,0,0
2047681,incipio feather ultralight hard shell case samsung galaxy iii cell phones iridescent purple,101,17,1,0,0
2047709,incipio feather ultrathin snap case samsung galaxy cell phones royal purple,90,16,1,0,0
2047718,incipio feather ultralight hard shell case samsung galaxy iii cell phones iridescent gray,99,17,1,0,0
2047736,incipio faxion semirigid soft shell case samsung galaxy iii cell phones gray white,92,16,1,0,0
2047754,gopro pov waterproof camera case white,44,8,1,0,0
2047772,ukpro camera pole gopro agent orange,48,10,1,0,0
2047827,ukpro gearbox waterproof case black,40,7,1,0,0
2047836,ukpro camera pole gopro agent orange,47,10,1,0,0
2047845,ukpro pov waterproof camera case gopro black,54,10,1,0,0
2047854,ukpro camera pole gopro electric blue,49,10,1,0,0
2047863,ukpro gearbox waterproof case black,40,7,1,0,0
2047881,ukpro gearbox waterproof case black,40,7,1,0,0
2047918,ukpro pov waterproof camera case gopro white,54,10,1,0,0
2047927,ukpro gearbox waterproof case black,40,7,1,0,0
2047936,zubie vehicle tracking engine diagnostic device,53,8,1,0,0
2048052,trident kraken ams case samsung galaxy cell phones black,71,14,2,0,0
2048112,trident kraken ams case samsung galaxy blue,58,12,2,0,0
2048535,insigniatm class diag lead p hdtv black,64,14,2,0,0
2049042,stick man playstation,35,8,1,0,0
2052038,panasonic blade wet dry shaver silver,43,7,1,0,0
2052555,yamaha way ceiling speakers pair white,56,9,1,0,0
2053046,saints row gat hell xbox,38,9,1,0,0
2053563,nikon en el rechargeable lithium ion battery black,56,8,1,0,0
2055026,saints row gat hell playstation,43,9,1,0,0
2055289,geek squad add projector basic mounting,45,8,1,0,0
2055298,geek squad add projection screen basic installation,57,9,1,0,0
2056007,pure pool playstation,25,5,1,0,0
2058023,dynextm port hdmi switch black,35,7,1,0,0
2059059,pure chess playstation,26,5,1,0,0
2059068,rocketfishtm hdmi cable black,37,7,1,0,0
2060145,nikon aw mirrorless camera mm lens white,59,11,1,0,0
2061108,nikon dslr camera body black,44,9,1,0,0
2062092,nikon dslr camera mm vr lens black,53,11,1,0,0
2063106,nikon dslr camera mm vr lens kit black,58,12,1,0,0
2064114,nikon dslr camera mm vr mm vr lens kit black,73,15,1,0,0
2065104,nikon dslr camera body black,45,9,1,0,0
2065113,ge wall smart switch white,33,7,1,0,0
2066112,ge wall smart dimmer switch white,40,8,1,0,0
2067102,nikon mp cmo digital slr camera mm f g ed vr af dx nikkor zoom lens black,109,21,1,0,0
2068101,nikon dslr camera mm vr lens black,54,11,1,0,0
2069119,nikon af nikkor mm f g standard lens black,53,10,1,0,0
2070032,kitchenaid build electric induction cooktop stainless stainless look,79,10,1,0,0
2072001,nikon dslr camera mm vr lens black,55,11,1,0,0
2072212,key digital phantom series way hdmi distribution amplifier,62,9,1,0,0
2073028,dell ultrasharp u ips led hd monitor black,54,11,1,0,0
2073048,samson studio gt pro recording bundle,39,7,1,0,0
2074009,linksys ac smart wi fi dual band router black,55,9,1,0,0
2074269,martinlogan electromotion esl floor speaker black,63,10,1,0,0
